Station	Lat	Lon	State
USC00446999	37.2008	-80.5864	VA
USC00447004	37.1	-80.6	VA
USC00447025	36.9833	-78.7	VA
USC00447174	37.0925	-81.7936	VA
USC00447196	37.5333	-77.4167	VA
USC00447330	36.85	-80.3667	VA
USC00447338	36.9769	-79.8961	VA
USC00447435	37.1167	-76.7	VA
USC00447501	36.8833	-81.7667	VA
USC00447506	36.8894	-81.7711	VA
USC00447514	37.6	-76.6	VA
USC00447541	37.5442	-77.2758	VA
USC00447560	36.8833	-78.75	VA
USC00447864	36.9833	-76.6333	VA
USC00447925	36.6953	-78.8808	VA
USC00447971	36.8167	-81.1667	VA
USC00447996	37	-81.65	VA
USC00447997	37.0167	-81.65	VA
USC00448084	38.9764	-77.4869	VA
USC00448129	36.9742	-77.4042	VA
USC00448169	36.6333	-80.2667	VA
USC00448170	36.6364	-80.2544	VA
USC00448192	36.7297	-76.6014	VA
USC00448200	36.7667	-81.4	VA
USC00448224	37.8833	-76.2667	VA
USC00448241	37.0833	-76.8667	VA
USC00448249	36.9167	-77.2833	VA
USC00448266	38.8333	-77.3333	VA
USC00448282	37.0333	-81.9167	VA
USC00448323	37.8283	-75.9933	VA
USC00448331	37.9167	-76.8667	VA
USC00448354	37.1167	-81.5167	VA
USC00448547	36.6542	-81.4061	VA
USC00448680	37.4558	-77.3503	VA
USC00448737	38.8922	-77.2892	VA
USC00448787	37.6167	-76.7	VA
USC00448800	36.9839	-77.0078	VA
USC00448803	37	-77	VA
USC00448821	38.9167	-77.1333	VA
USC00448829	37.7433	-77.04	VA
USC00448837	36.5953	-76.4389	VA
USC00448894	37.9881	-76.7769	VA
USC00448915	39.1833	-77.6	VA
USC00448933	37.0333	-77.1	VA
USC00448938	38.8833	-77.1167	VA
USC00448984	37.6	-77.4	VA
USC00449020	37.5	-76.75	VA
USC00449025	37.5658	-76.8	VA
USC00449060	37.1833	-80.8167	VA
USC00449094	36.6333	-81.6	VA
USC00449135	38.2667	-77	VA
USC00449146	37.2833	-76.75	VA
USC00449151	37.3017	-76.7039	VA
USC00449169	36.9136	-80.5075	VA
USC00449213	37.3247	-77.6503	VA
USC00449271	36.7833	-80.2833	VA
USC00449272	36.7736	-80.2622	VA
USC00449301	36.9617	-81.0869	VA
USR0000MBLA	38.4167	-76	MD
USR0000VBAC	36.6833	-75.9333	VA
USR0000VCHI	37.9333	-75.35	VA
USR0000VGDR	36.6128	-76.5542	VA
USR0000VJAM	37.25	-77.25	VA
USW00003739	37.2908	-75.9269	VA
USW00003757	38.1417	-76.4292	MD
USW00013702	37.0833	-76.35	VA
USW00013705	38.8167	-76.8667	MD
USW00013710	38.8333	-77.0167	MD
USW00013721	38.3	-76.4167	MD
USW00013726	37.0833	-77.95	VA
USW00013730	39.4167	-77.4667	MD
USW00013737	36.9033	-76.1922	VA
USW00013740	37.505	-77.3203	VA
USW00013742	37.6333	-76.5667	VA
USW00013743	38.8483	-77.0342	VA
USW00013749	39.4333	-77.45	MD
USW00013750	36.95	-76.2833	VA
USW00013751	38.85	-77.0333	MD
USW00013752	38.9833	-76.4667	MD
USW00013755	37.9333	-75.4333	VA
USW00013760	38.3333	-77.0333	VA
USW00013762	36.695	-76.1356	VA
USW00013769	36.8167	-76.0333	VA
USW00013777	39.2833	-76.6167	MD
USW00013780	37.5333	-77.4167	VA
USW00013868	37.0833	-80.7833	VA
USW00093720	38.3406	-75.5103	MD
USW00093721	39.1667	-76.6833	MD
USW00093725	38.9053	-77.0525	DC
USW00093728	38.7167	-77.1833	VA
USW00093731	36.95	-76.3	VA
USW00093733	39.0833	-76.7667	MD
USW00093734	38.9833	-77.4667	VA
USW00093735	37.1333	-76.6	VA
USW00093738	38.9408	-77.4636	VA
USW00093739	37.9406	-75.4631	VA
USW00093741	37.1319	-76.493	VA
USW00093773	36.9839	-77.0075	VA
USW00093775	37.7081	-77.4344	VA
USW00093784	39.2814	-76.6089	MD
US1WYAB0001	41.3139	-105.5774	WY
US1WYAB0002	41.3161	-106.1368	WY
US1WYAB0003	41.391	-105.5353	WY
US1WYAB0005	41.2965	-105.5748	WY
US1WYAB0007	41.3166	-105.6666	WY
US1WYAB0008	41.3221	-105.5837	WY
US1WYAB0009	41.3137	-105.601	WY
US1WYAB0024	41.3283	-105.5688	WY
US1WYAB0026	41.1306	-105.404	WY
US1WYAB0028	41.2949	-105.6263	WY
US1WYAB0029	41.3096	-105.587	WY
US1WYAB0030	41.293	-105.5377	WY
US1WYAB0032	41.3263	-105.5674	WY
US1WYAB0033	41.1872	-106.0725	WY
US1WYAB0034	41.3216	-105.5428	WY
US1WYAB0035	41.3074	-105.5821	WY
US1WYAB0040	41.4392	-105.8661	WY
US1WYAB0041	41.109	-106.0104	WY
US1WYAB0042	41.1852	-105.5935	WY
US1WYAB0044	41.3047	-105.5805	WY
US1WYAB0045	41.3355	-105.5853	WY
US1WYAB0047	41.3132	-105.6284	WY
US1WYAB0048	41.3225	-105.5812	WY
US1WYAB0049	41.3308	-105.5814	WY
US1WYAB0050	41.2835	-105.5276	WY
US1WYAB0052	41.3296	-105.5698	WY
US1WYAB0053	41.3037	-105.5732	WY
US1WYAB0059	41.3156	-105.585	WY
US1WYAB0062	41.3083	-105.5833	WY
US1WYAB0065	41.3145	-105.6259	WY
US1WYAB0067	41.4216	-105.6044	WY
US1WYAB0071	41.2978	-105.5335	WY
US1WYAB0073	41.3211	-105.5795	WY
US1WYAB0075	41.2989	-105.5784	WY
US1WYAB0076	41.3832	-105.5365	WY
US1WYAB0077	41.3162	-105.5905	WY
US1WYAB0079	41.3166	-105.6003	WY
US1WYAB0085	41.3042	-105.5691	WY
US1WYAB0090	41.3054	-105.5622	WY
US1WYAB0091	41.3086	-105.5794	WY
US1WYAB0097	41.3069	-105.5763	WY
US1WYAB0098	41.2973	-105.5226	WY
US1WYAB0103	41.1997	-105.7966	WY
US1WYAB0108	41.3122	-106.1313	WY
US1WYAB0109	41.1695	-105.8742	WY
US1WYAB0115	41.3725	-105.5453	WY
US1WYAB0116	41.3041	-105.5703	WY
US1WYAB0117	41.3914	-105.5069	WY
US1WYAB0118	41.2825	-105.5305	WY
US1WYAB0127	41.7467	-105.7594	WY
US1WYAB0131	41.2894	-105.6325	WY
US1WYAB0132	41.3147	-105.5985	WY
US1WYAB0133	41.341	-105.595	WY
US1WYAB0134	41.458	-106.0029	WY
US1WYAB0135	41.3324	-105.5771	WY
US1WYAB0136	41.3103	-105.601	WY
US1WYAB0137	41.3087	-105.5891	WY
US1WYAB0138	41.3239	-105.5531	WY
US1WYAB0140	41.3225	-105.5463	WY
US1WYAB0143	41.3068	-105.5904	WY
US1WYAB0146	41.3038	-105.5934	WY
US1WYAB0152	41.3212	-106.1503	WY
US1WYAB0157	41.2991	-106.1363	WY
US1WYAB0160	41.2352	-105.5214	WY
US1WYAB0162	41.2614	-105.5966	WY
US1WYAB0164	41.7153	-105.6136	WY
US1WYAB0165	41.2542	-105.5832	WY
US1WYAB0169	41.3229	-105.591	WY
US1WYAB0170	41.7401	-105.9437	WY
US1WYAB0171	41.2925	-105.5423	WY
US1WYAB0173	41.2965	-105.5171	WY
US1WYCK0005	44.3075	-104.317	WY
US1WYCK0007	44.3525	-104.257	WY
US1WYCK0016	44.3573	-104.676	WY
US1WYCK0020	44.3267	-104.7278	WY
US1WYCK0021	44.2619	-104.9394	WY
US1WYCK0027	44.1933	-104.842	WY
US1WYCM0006	44.2891	-105.5109	WY
US1WYCM0007	44.0128	-105.744	WY
US1WYCM0008	44.3326	-105.3347	WY
US1WYCM0012	44.2555	-105.3007	WY
US1WYCM0016	44.2855	-105.5091	WY
US1WYCM0019	44.2855	-105.5061	WY
US1WYCM0021	44.3397	-105.1828	WY
US1WYCM0022	44.294	-105.591	WY
US1WYCM0024	44.0972	-105.6106	WY
US1WYCM0027	44.2267	-105.5668	WY
US1WYCM0029	44.2523	-105.5562	WY
US1WYCM0031	43.7544	-105.4839	WY
US1WYCR0001	41.8991	-106.2002	WY
US1WYCR0002	41.3041	-107.2041	WY
US1WYCR0003	41.7833	-107.2041	WY
US1WYCR0004	41.6524	-106.4101	WY
US1WYCR0005	41.6597	-106.1332	WY
US1WYCR0006	41.4405	-106.8048	WY
US1WYCR0007	41.7718	-106.2066	WY
US1WYCR0009	41.7788	-107.1169	WY
US1WYCR0011	41.4493	-106.8073	WY
US1WYCR0012	41.0386	-107.6572	WY
US1WYCR0013	41.2359	-106.7817	WY
US1WYCR0014	41.7787	-107.3112	WY
US1WYCR0016	42.356	-107.4506	WY
US1WYCR0017	41.3436	-106.7332	WY
US1WYCR0018	41.6842	-106.4175	WY
US1WYCR0021	41.6055	-106.4175	WY
US1WYCR0023	41.8706	-106.5544	WY
US1WYCR0024	41.2085	-106.7667	WY
US1WYCR0025	41.4758	-106.7475	WY
US1WYCV0001	43.0531	-105.0757	WY
US1WYCV0004	42.8315	-105.4869	WY
US1WYCV0005	42.8405	-105.8728	WY
US1WYCV0011	42.9042	-105.0635	WY
US1WYCV0012	42.7617	-105.3225	WY
US1WYCV0013	42.7364	-105.4283	WY
US1WYCV0014	42.6244	-105.5133	WY
US1WYCV0015	43.2055	-105.7173	WY
US1WYCV0016	42.7313	-105.4708	WY
US1WYCV0019	42.7392	-105.3863	WY
US1WYCV0022	42.6742	-105.4022	WY
US1WYCV0024	42.9255	-105.8354	WY
US1WYCV0027	42.8612	-105.8674	WY
US1WYCV0029	42.9269	-105.8363	WY
US1WYFM0001	42.8573	-108.7244	WY
US1WYFM0002	43.0049	-108.2247	WY
US1WYFM0003	43.0288	-108.3875	WY
US1WYFM0004	43.571	-109.8264	WY
US1WYFM0005	43.576	-109.8123	WY
US1WYFM0007	43.0219	-108.3632	WY
US1WYFM0008	43.0256	-108.3979	WY
US1WYFM0011	42.8294	-108.7455	WY
US1WYFM0017	43.0317	-108.3852	WY
US1WYFM0018	42.8574	-108.7192	WY
US1WYFM0019	42.7765	-108.7762	WY
US1WYFM0021	42.763	-108.7933	WY
US1WYFM0023	42.7622	-108.6536	WY
US1WYFM0024	42.8234	-108.7441	WY
US1WYFM0025	42.5428	-108.1811	WY
US1WYFM0027	42.7096	-108.6793	WY
US1WYFM0029	43.0196	-108.3934	WY
US1WYFM0030	42.6978	-108.6883	WY
US1WYFM0032	42.8182	-108.7477	WY
US1WYFM0033	42.9392	-108.505	WY
US1WYFM0037	42.863	-108.8652	WY
US1WYFM0038	42.8297	-108.7343	WY
US1WYFM0039	42.7017	-108.6757	WY
US1WYFM0040	42.8381	-108.7495	WY
US1WYFM0042	42.743	-108.6687	WY
US1WYFM0050	42.8527	-108.7413	WY
US1WYFM0052	43.0285	-108.415	WY
US1WYFM0054	43.121	-108.359	WY
US1WYFM0055	42.7398	-108.6525	WY
US1WYFM0064	42.8303	-108.7486	WY
US1WYFM0067	43.026	-108.4011	WY
US1WYFM0069	42.8155	-108.8117	WY
US1WYGS0001	41.8567	-104.2994	WY
US1WYGS0002	42.002	-104.2153	WY
US1WYGS0005	42.0666	-104.15	WY
US1WYGS0007	42.0614	-104.2006	WY
US1WYGS0008	42.002	-104.3817	WY
US1WYGS0009	42.0586	-104.1684	WY
US1WYGS0011	41.8284	-104.2531	WY
US1WYGS0013	42.1748	-104.4537	WY
US1WYGS0014	41.8711	-104.4906	WY
US1WYGS0016	41.6223	-104.0813	WY
US1WYGS0018	41.8999	-104.322	WY
US1WYGS0020	41.9442	-104.0962	WY
US1WYGS0021	42.0605	-104.2024	WY
US1WYGS0022	41.7251	-104.6501	WY
US1WYGS0023	41.918	-104.2918	WY
US1WYGS0024	42.0468	-104.1476	WY
US1WYGS0025	42.2139	-104.5192	WY
US1WYGS0027	42.1817	-104.5717	WY
US1WYGS0034	41.6806	-104.2026	WY
US1WYGS0035	41.6578	-104.1601	WY
US1WYGS0036	41.6814	-104.1589	WY
US1WYGS0038	41.7251	-104.1695	WY
US1WYGS0039	42.152	-104.46	WY
US1WYGS0040	42.5126	-104.1248	WY
US1WYGS0041	42.0754	-104.188	WY
US1WYGS0045	42.216	-104.5205	WY
US1WYGS0050	41.9144	-104.5325	WY
US1WYHS0002	43.7099	-108.52	WY
US1WYHS0003	43.6472	-108.1997	WY
US1WYHS0005	43.6449	-108.2158	WY
US1WYHS0006	43.7046	-108.2007	WY
US1WYHS0008	43.8026	-108.1941	WY
US1WYHS0009	43.6471	-108.2201	WY
US1WYHS0010	43.6358	-108.23	WY
US1WYHS0011	43.6381	-108.225	WY
US1WYHS0014	43.6394	-108.2133	WY
US1WYHS0015	43.6834	-108.1734	WY
US1WYHS0016	43.643	-108.22	WY
US1WYHS0018	43.7262	-108.1837	WY
US1WYHS0019	43.6894	-108.4352	WY
US1WYJN0001	43.7469	-106.495	WY
US1WYJN0003	44.348	-106.7135	WY
US1WYJN0005	43.6789	-106.7269	WY
US1WYJN0006	43.7344	-106.9356	WY
US1WYJN0007	43.7061	-106.2982	WY
US1WYJN0010	44.3338	-106.6257	WY
US1WYJN0013	43.9394	-106.7527	WY
US1WYJN0014	44.2839	-106.7347	WY
US1WYJN0015	43.6883	-106.2817	WY
US1WYJN0020	44.347	-106.7133	WY
US1WYJN0021	44.3266	-106.725	WY
US1WYJN0023	44.0541	-106.7628	WY
US1WYJN0024	44.3471	-106.6928	WY
US1WYJN0026	44.3497	-106.7005	WY
US1WYJN0028	44.1813	-106.6311	WY
US1WYJN0033	44.1661	-106.6136	WY
US1WYLM0002	41.1648	-104.7834	WY
US1WYLM0005	41.151	-104.7547	WY
US1WYLM0006	41.1592	-104.6742	WY
US1WYLM0007	41.1477	-104.8242	WY
US1WYLM0008	41.1648	-104.7726	WY
US1WYLM0010	41.2983	-104.3094	WY
US1WYLM0011	41.1499	-104.8166	WY
US1WYLM0012	41.1981	-104.7939	WY
US1WYLM0015	41.1403	-104.806	WY
US1WYLM0016	41.1649	-104.732	WY
US1WYLM0019	41.1258	-104.2541	WY
US1WYLM0020	41.1565	-104.6796	WY
US1WYLM0021	41.2182	-104.8641	WY
US1WYLM0022	41.1898	-104.7089	WY
US1WYLM0024	41.2729	-104.8232	WY
US1WYLM0025	41.1494	-104.8025	WY
US1WYLM0026	41.1379	-104.7522	WY
US1WYLM0028	41.1348	-104.749	WY
US1WYLM0031	41.2954	-104.8354	WY
US1WYLM0033	41.1666	-104.4074	WY
US1WYLM0036	41.1449	-104.7547	WY
US1WYLM0037	41.1673	-104.7688	WY
US1WYLM0038	41.2126	-104.4801	WY
US1WYLM0039	41.2755	-104.9159	WY
US1WYLM0042	41.175	-104.8459	WY
US1WYLM0043	41.1789	-104.7444	WY
US1WYLM0044	41.1376	-104.7555	WY
US1WYLM0045	41.1339	-104.7613	WY
US1WYLM0046	41.1347	-104.8096	WY
US1WYLM0047	41.1407	-104.7719	WY
US1WYLM0048	41.1451	-104.797	WY
US1WYLM0049	41.2126	-104.4777	WY
US1WYLM0050	41.0535	-104.8177	WY
US1WYLM0051	41.2626	-105.0906	WY
US1WYLM0052	41.3381	-104.7496	WY
US1WYLM0053	41.1833	-104.8225	WY
US1WYLM0054	41.0342	-104.8907	WY
US1WYLM0055	41.1317	-104.7632	WY
US1WYLM0056	41.151	-105.085	WY
US1WYLM0059	41.1322	-104.5168	WY
US1WYLM0060	41.2026	-104.8086	WY
US1WYLM0061	41.171	-104.7796	WY
US1WYLM0062	41.2148	-104.9216	WY
US1WYLM0063	41.1015	-104.3212	WY
US1WYLM0064	41.1893	-104.7722	WY
US1WYLM0065	41.1417	-104.7525	WY
US1WYLM0066	41.0916	-104.4508	WY
US1WYLM0068	41.4128	-104.1115	WY
US1WYLM0069	41.2146	-104.8191	WY
US1WYLM0071	41.1343	-104.754	WY
US1WYLM0072	41.0523	-104.8007	WY
US1WYLM0073	41.234	-104.8078	WY
US1WYLM0075	41.1166	-104.785	WY
US1WYLM0078	41.105	-104.7736	WY
US1WYLM0080	41.1657	-104.8193	WY
US1WYLM0082	41.1685	-104.7731	WY
US1WYLM0085	41.1545	-104.7468	WY
US1WYLM0087	41.1774	-104.7846	WY
US1WYLM0088	41.2619	-105.0898	WY
US1WYLM0092	41.131	-104.55	WY
US1WYLM0093	41.1443	-104.837	WY
US1WYLM0094	41.5037	-104.6331	WY
US1WYLM0095	41.152	-104.7397	WY
US1WYLM0096	41.226	-104.4073	WY
US1WYLM0098	41.1812	-104.8198	WY
US1WYLM0099	41.265	-104.781	WY
US1WYLM0102	41.5929	-104.8339	WY
US1WYLM0103	41.1575	-104.884	WY
US1WYLM0106	41.1667	-104.6039	WY
US1WYLM0107	41.5558	-104.9128	WY
US1WYLM0109	41.1539	-104.5007	WY
US1WYLM0111	41.1734	-104.7734	WY
US1WYLM0112	41.2986	-104.8278	WY
US1WYLM0113	41.143	-104.217	WY
US1WYLM0115	41.1523	-104.8052	WY
US1WYLM0118	41.1895	-104.2153	WY
US1WYLM0119	41.1076	-104.8268	WY
US1WYLM0120	41.1744	-104.8178	WY
US1WYLM0121	41.2747	-104.9177	WY
US1WYLM0124	41.2855	-104.9058	WY
US1WYLM0125	41.1918	-104.7059	WY
US1WYLM0126	41.1806	-104.7893	WY
US1WYLM0127	41.252	-104.7713	WY
US1WYLM0128	41.2317	-104.9864	WY
US1WYLM0129	41.0421	-104.1912	WY
US1WYLM0131	41.1858	-104.8149	WY
US1WYLM0132	41.1484	-104.8214	WY
US1WYLM0133	41.1621	-104.7988	WY
US1WYLM0137	41.6497	-104.8776	WY
US1WYLM0138	41.1429	-104.7897	WY
US1WYLM0139	41.2316	-104.7737	WY
US1WYLM0141	41.1796	-104.921	WY
US1WYLM0142	41.163	-104.6091	WY
US1WYLM0143	41.1732	-104.0568	WY
US1WYLM0144	41.1658	-105.079	WY
US1WYLM0145	41.1671	-104.2991	WY
US1WYLM0146	41.1642	-104.7805	WY
US1WYLM0147	41.0892	-104.4083	WY
US1WYLM0148	41.1375	-104.8952	WY
US1WYLM0156	41.1719	-104.8138	WY
US1WYLM0164	41.2027	-104.7926	WY
US1WYLM0165	41.1468	-104.5351	WY
US1WYLM0170	41.2184	-105.0002	WY
US1WYLM0176	41.1703	-104.7768	WY
US1WYLM0177	41.1388	-104.753	WY
US1WYLM0178	41.1846	-104.814	WY
US1WYLM0179	41.187	-104.0728	WY
US1WYLM0180	41.1855	-104.4002	WY
US1WYLM0181	41.2037	-104.722	WY
US1WYLM0184	41.1744	-104.8344	WY
US1WYLM0185	41.4649	-104.5306	WY
US1WYLM0186	41.1846	-104.8422	WY
US1WYLM0190	41.1493	-104.8195	WY
US1WYLM0193	41.174	-104.7604	WY
US1WYLM0196	41.0828	-105.1676	WY
US1WYLM0197	41.1885	-104.8176	WY
US1WYLM0198	41.1079	-104.6021	WY
US1WYLM0199	41.2192	-104.8103	WY
US1WYLM0206	41.427	-104.8455	WY
US1WYLM0207	41.1445	-104.7855	WY
US1WYLM0209	41.166	-104.8218	WY
US1WYLM0211	41.0535	-104.8131	WY
US1WYLM0213	41.1409	-104.7851	WY
US1WYLN0001	42.9727	-110.9579	WY
US1WYLN0002	42.5519	-110.8884	WY
US1WYLN0004	43.1603	-111.0087	WY
US1WYLN0006	42.7305	-110.9334	WY
US1WYLN0012	42.722	-110.9531	WY
US1WYLN0013	42.7208	-110.9336	WY
US1WYLN0014	42.0636	-110.6771	WY
US1WYLN0017	42.9765	-110.9497	WY
US1WYLN0018	42.9019	-110.9847	WY
US1WYLN0019	42.9726	-110.9605	WY
US1WYLN0022	42.6796	-110.9421	WY
US1WYLN0024	42.9841	-110.9924	WY
US1WYLN0025	43.0758	-111.0089	WY
US1WYNB0001	42.9351	-104.1593	WY
US1WYNB0003	43.2328	-104.6295	WY
US1WYNB0004	42.7533	-104.4512	WY
US1WYNB0006	42.6098	-104.7359	WY
US1WYNB0007	43.4356	-104.209	WY
US1WYNB0008	42.7212	-104.3009	WY
US1WYNB0009	42.6102	-104.7362	WY
US1WYNB0012	42.635	-104.3506	WY
US1WYNB0013	42.874	-104.4422	WY
US1WYNB0016	42.8014	-104.7989	WY
US1WYNT0002	42.7763	-106.4523	WY
US1WYNT0003	42.8264	-106.3988	WY
US1WYNT0004	42.7893	-106.5353	WY
US1WYNT0006	42.8602	-106.335	WY
US1WYNT0008	42.8226	-106.4168	WY
US1WYNT0009	42.8692	-106.3109	WY
US1WYNT0013	42.8285	-106.3632	WY
US1WYNT0014	43.3499	-107.4803	WY
US1WYNT0015	43.4494	-106.7729	WY
US1WYNT0017	42.8183	-106.3387	WY
US1WYNT0018	42.7524	-106.4983	WY
US1WYNT0019	42.8461	-106.2365	WY
US1WYNT0021	42.7835	-106.4213	WY
US1WYNT0022	42.8154	-106.3345	WY
US1WYNT0023	42.8218	-106.3144	WY
US1WYNT0024	42.8167	-106.4108	WY
US1WYNT0025	42.7786	-106.1314	WY
US1WYNT0026	42.8387	-106.2892	WY
US1WYNT0027	42.8556	-106.4342	WY
US1WYNT0028	42.8095	-106.3315	WY
US1WYNT0029	42.8241	-106.3484	WY
US1WYNT0035	42.767	-106.4989	WY
US1WYNT0036	42.8626	-106.3207	WY
US1WYNT0037	42.9833	-106.3376	WY
US1WYNT0038	42.8398	-106.3293	WY
US1WYNT0042	42.7937	-106.3965	WY
US1WYNT0044	42.8417	-106.2924	WY
US1WYNT0048	42.8027	-106.3326	WY
US1WYNT0050	42.8396	-106.3396	WY
US1WYNT0052	42.829	-106.2989	WY
US1WYNT0053	42.7668	-106.3551	WY
US1WYNT0056	42.8515	-106.1323	WY
US1WYNT0060	42.8327	-106.2788	WY
US1WYNT0064	42.818	-106.3447	WY
US1WYNT0065	42.7386	-106.3594	WY
US1WYNT0067	42.8295	-106.2762	WY
US1WYNT0068	42.8113	-106.3422	WY
US1WYNT0071	42.8362	-106.3281	WY
US1WYNT0072	42.8181	-106.3455	WY
US1WYNT0076	42.8115	-106.3565	WY
US1WYNT0077	43.4114	-106.2752	WY
US1WYNT0080	42.6714	-106.5881	WY
US1WYNT0087	42.8577	-106.3924	WY
US1WYPK0009	44.1567	-108.8702	WY
US1WYPK0015	44.1556	-108.8777	WY
US1WYPK0022	44.1583	-108.8705	WY
US1WYPK0030	44.2996	-109.474	WY
US1WYPT0001	42.2298	-104.7101	WY
US1WYPT0002	42.0561	-104.9745	WY
US1WYPT0006	42.4758	-105.0721	WY
US1WYPT0007	42.0212	-105.0409	WY
US1WYPT0010	41.75	-104.83	WY
US1WYPT0011	41.7079	-104.6719	WY
US1WYPT0013	41.7895	-104.8467	WY
US1WYPT0014	41.8262	-105.2054	WY
US1WYPT0016	42.0563	-104.9631	WY
US1WYPT0017	42.1028	-104.9487	WY
US1WYPT0018	42.1938	-104.7265	WY
US1WYPT0019	41.8712	-104.664	WY
US1WYPT0020	41.8302	-105.2334	WY
US1WYPT0023	42.3361	-105.0881	WY
US1WYPT0024	42.4545	-105.0852	WY
US1WYPT0025	42.2648	-104.7506	WY
US1WYPT0026	42.0644	-104.962	WY
US1WYPT0027	42.0573	-104.9617	WY
US1WYSL0001	42.8783	-109.8484	WY
US1WYSL0002	42.7523	-109.6697	WY
US1WYSL0003	42.7762	-109.7499	WY
US1WYSL0004	42.6112	-110.1631	WY
US1WYSL0007	42.9818	-110.0871	WY
US1WYSL0009	42.8755	-109.8683	WY
US1WYSL0010	42.9461	-110.3566	WY
US1WYSL0011	42.6885	-109.954	WY
US1WYSL0012	42.7917	-109.7636	WY
US1WYSL0013	43.2238	-110.0219	WY
US1WYSW0004	41.6504	-108.1377	WY
US1WYSW0007	42.1744	-109.4516	WY
US1WYTT0001	43.6528	-110.7105	WY
US1WYTT0002	43.4348	-110.7979	WY
US1WYTT0003	43.5003	-110.8718	WY
US1WYTT0004	43.511	-110.8442	WY
US1WYTT0006	43.4829	-110.8262	WY
US1WYTT0009	43.6215	-110.6253	WY
US1WYTT0011	43.8433	-110.4503	WY
US1WYTT0013	43.537	-110.825	WY
US1WYTT0015	43.596	-110.7981	WY
US1WYTT0018	43.6213	-110.6278	WY
US1WYTT0020	43.4908	-110.8109	WY
US1WYTT0021	43.4301	-110.7976	WY
US1WYTT0022	43.4672	-110.899	WY
US1WYTT0024	43.4218	-110.7859	WY
US1WYTT0026	43.3174	-110.7288	WY
US1WYTT0028	43.3617	-110.837	WY
US1WYWH0001	44.1022	-107.4734	WY
US1WYWH0002	44.0168	-107.9651	WY
US1WYWH0003	43.6532	-107.3734	WY
US1WYWH0004	44.0358	-107.4475	WY
US1WYWH0009	43.9197	-108.0591	WY
US1WYWH0012	44.0373	-107.9234	WY
US1WYWH0013	44.0308	-107.4509	WY
US1WYWH0014	43.858	-108.164	WY
US1WYWH0017	44.0137	-107.9566	WY
US1WYWH0018	44.0094	-107.9609	WY
US1WYWS0002	43.9305	-104.9289	WY
US1WYWS0003	43.5645	-104.7394	WY
US1WYWS0004	43.6827	-104.8799	WY
US1WYWS0005	43.8486	-104.1888	WY
US1WYWS0006	43.644	-104.8411	WY
US1WYWS0008	44.05	-104.71	WY
US1WYWS0009	43.6037	-104.1891	WY
US1WYWS0010	43.6656	-104.2649	WY
US1WYWS0012	43.6606	-105.0457	WY
US1WYWS0013	43.7865	-104.2694	WY
US1WYWS0015	43.5378	-104.7917	WY
US1WYWS0016	43.9334	-104.9221	WY
US1WYWS0020	43.8499	-104.2309	WY
US1WYWS0021	44.0202	-104.2934	WY
US1WYWS0022	44.0186	-104.2933	WY
US1WYWS0023	43.9686	-104.2417	WY
US1WYWS0024	43.8575	-104.1402	WY
US1WYWS0025	43.8303	-104.2333	WY
US1WYWS0026	44.1153	-104.6278	WY
US1WYWS0029	43.7019	-104.6947	WY
US1WYWS0030	44.1263	-104.3947	WY
USC00480027	42.7331	-110.9217	WY
USC00480080	41.4	-104.1017	WY
USC00480082	41.4197	-104.1011	WY
USC00480090	42.5667	-106.7167	WY
USC00480091	42.7333	-107.0167	WY
USC00480092	42.6167	-107.2	WY
USC00480094	42.6833	-107.25	WY
USC00480140	43.7728	-111.0339	WY
USC00480228	43.6667	-108.8333	WY
USC00480233	43.45	-105.5	WY
USC00480237	43.4333	-106.5833	WY
USC00480245	42.9667	-108.4833	WY
USC00480250	43.7167	-108.5333	WY
USC00480270	41.1517	-104.6575	WY
USC00480315	41.6	-106.2167	WY
USC00480324	43.1833	-107.2667	WY
USC00480432	42.5008	-108.7339	WY
USC00480434	42.6167	-108.6167	WY
USC00480438	42.65	-108.65	WY
USC00480443	42.5333	-108.7667	WY
USC00480470	43.35	-107.4167	WY
USC00480484	41.0383	-107.6578	WY
USC00480498	42.25	-107.55	WY
USC00480528	43.7	-106.9167	WY
USC00480535	41.3	-106.4833	WY
USC00480550	42.55	-106.3333	WY
USC00480552	42.6233	-106.3567	WY
USC00480570	41.0333	-107.2833	WY
USC00480603	42.8731	-110.9069	WY
USC00480605	42.8667	-110.9	WY
USC00480614	44.35	-109.35	WY
USC00480625	41.3333	-106.5833	WY
USC00480655	41.0833	-106.5	WY
USC00480695	42.5414	-110.1253	WY
USC00480698	42.6667	-109.5	WY
USC00480708	43.7833	-107.3167	WY
USC00480725	43.25	-105.2667	WY
USC00480727	43.3667	-105.2	WY
USC00480729	43.25	-105.4833	WY
USC00480733	43.1167	-105.0167	WY
USC00480735	43.1167	-105.5	WY
USC00480737	43.4667	-105.4333	WY
USC00480740	44.1242	-106.7319	WY
USC00480761	41.5897	-108.5094	WY
USC00480778	43.6561	-107.7375	WY
USC00480865	43.2094	-110.4033	WY
USC00480951	42.7158	-109.6897	WY
USC00481000	43.4053	-108.1633	WY
USC00481032	43.35	-104.2667	WY
USC00481139	41.0706	-105.2519	WY
USC00481141	41.1306	-105.4042	WY
USC00481142	41.0844	-105.2483	WY
USC00481165	44.3544	-106.6994	WY
USC00481167	44.3364	-106.7886	WY
USC00481171	44.2167	-106.9167	WY
